date,year,month,province_iso,province_name_cn,total_gen,thermal_gen,hydro_gen,data_flag
2022-03-01,2022,3,CN-41,河南省,259.758562,216.512414,7.293863,historical_disaggregated
2022-04-01,2022,4,CN-41,河南省,235.882340,185.110824,8.315011,historical_disaggregated
2022-05-01,2022,5,CN-41,河南省,248.459992,186.832300,11.024125,historical_disaggregated
2022-06-01,2022,6,CN-41,河南省,274.820736,210.275642,13.417576,historical_disaggregated
2022-07-01,2022,7,CN-41,河南省,312.375397,256.790178,13.249250,historical_disaggregated
2022-08-01,2022,8,CN-41,河南省,319.693304,276.633990,11.110354,historical_disaggregated
2022-09-01,2022,9,CN-41,河南省,264.731482,223.490038,8.967093,historical_disaggregated
2022-10-01,2022,10,CN-41,河南省,256.204260,205.679933,8.999704,historical_disaggregated
2022-11-01,2022,11,CN-41,河南省,258.401958,219.582531,7.061167,historical_disaggregated
2022-12-01,2022,12,CN-41,河南省,293.743417,256.320493,6.767669,historical_disaggregated
2023-01-01,2023,1,CN-41,河南省,274.962224,227.905169,7.062022,historical_disaggregated
2023-02-01,2023,2,CN-41,河南省,271.012029,219.262438,7.300112,historical_disaggregated
2023-03-01,2023,3,CN-41,河南省,268.109556,219.008503,6.883744,historical_disaggregated
2023-04-01,2023,4,CN-41,河南省,246.078888,191.281028,6.884760,historical_disaggregated
2023-05-01,2023,5,CN-41,河南省,257.378296,200.560287,8.260378,historical_disaggregated
2023-06-01,2023,6,CN-41,河南省,276.560750,222.520840,9.890901,historical_disaggregated
2023-07-01,2023,7,CN-41,河南省,316.282484,255.244618,12.199214,historical_disaggregated
2023-08-01,2023,8,CN-41,河南省,315.841422,250.698006,14.766531,historical_disaggregated
2023-09-01,2023,9,CN-41,河南省,278.695041,211.652639,14.037580,historical_disaggregated
2023-10-01,2023,10,CN-41,河南省,263.272826,198.077641,12.312186,historical_disaggregated
2023-11-01,2023,11,CN-41,河南省,273.222883,216.060352,8.358068,historical_disaggregated
2023-12-01,2023,12,CN-41,河南省,309.857184,260.011029,7.805537,historical_disaggregated
2024-01-01,2024,1,CN-41,河南省,302.820611,251.374893,7.754856,historical_disaggregated
2024-02-01,2024,2,CN-41,河南省,286.842550,235.371439,7.259686,historical_disaggregated
2024-03-01,2024,3,CN-41,河南省,284.080279,229.433204,7.295388,historical_disaggregated
2024-04-01,2024,4,CN-41,河南省,262.191709,201.993157,8.553637,historical_disaggregated
2024-05-01,2024,5,CN-41,河南省,272.742752,200.212500,11.782092,historical_disaggregated
2024-06-01,2024,6,CN-41,河南省,291.994511,214.851306,14.730318,historical_disaggregated
2024-07-01,2024,7,CN-41,河南省,335.532287,253.633610,17.055212,historical_disaggregated
2024-08-01,2024,8,CN-41,河南省,344.768724,271.262413,16.749863,historical_disaggregated
2024-09-01,2024,9,CN-41,河南省,304.851814,240.496041,12.288578,historical_disaggregated
2024-10-01,2024,10,CN-41,河南省,277.739015,210.458985,10.750451,historical_disaggregated
2024-11-01,2024,11,CN-41,河南省,284.771777,228.286193,8.429657,historical_disaggregated
2024-12-01,2024,12,CN-41,河南省,321.523754,263.592093,8.475765,historical_disaggregated
2025-01-01,2025,1,CN-41,河南省,290.913039,229.076093,7.663438,forecast_share_based
2025-02-01,2025,2,CN-41,河南省,280.736728,216.031835,7.395140,forecast_share_based
2025-03-01,2025,3,CN-41,河南省,273.047850,199.149402,7.925254,forecast_share_based
2025-04-01,2025,4,CN-41,河南省,249.565636,175.431245,7.974884,forecast_share_based
2025-05-01,2025,5,CN-41,河南省,258.918513,180.234185,10.053017,forecast_share_based
2025-06-01,2025,6,CN-41,河南省,279.459747,192.922253,14.109482,forecast_share_based
2025-07-01,2025,7,CN-41,河南省,325.234446,235.126146,15.351664,forecast_share_based
2025-08-01,2025,8,CN-41,河南省,328.586039,245.058303,14.998683,forecast_share_based
2025-09-01,2025,9,CN-41,河南省,289.949709,202.101132,16.116263,forecast_share_based
2025-10-01,2025,10,CN-41,河南省,280.835480,200.662381,13.706445,forecast_share_based
2025-11-01,2025,11,CN-41,河南省,273.468992,194.095509,9.806528,forecast_share_based
2025-12-01,2025,12,CN-41,河南省,301.334599,226.991985,8.776062,forecast_share_based
2026-01-01,2026,1,CN-41,河南省,283.448684,219.328478,8.795537,forecast_share_based
2026-02-01,2026,2,CN-41,河南省,291.470160,209.991574,8.847025,forecast_share_based
2026-03-01,2026,3,CN-41,河南省,280.554639,199.199952,9.005095,forecast_share_based
2026-04-01,2026,4,CN-41,河南省,281.782163,182.329475,9.686215,forecast_share_based
2026-05-01,2026,5,CN-41,河南省,275.582631,185.763886,12.231078,forecast_share_based
2026-06-01,2026,6,CN-41,河南省,281.319204,197.666386,14.860199,forecast_share_based
2026-07-01,2026,7,CN-41,河南省,296.156881,225.095806,17.388222,forecast_share_based
2026-08-01,2026,8,CN-41,河南省,300.899820,233.655986,17.029428,forecast_share_based
2026-09-01,2026,9,CN-41,河南省,300.570419,198.303245,15.256716,forecast_share_based
2026-10-01,2026,10,CN-41,河南省,302.345336,184.938838,14.125063,forecast_share_based
2026-11-01,2026,11,CN-41,河南省,295.147220,203.809285,10.499466,forecast_share_based
2026-12-01,2026,12,CN-41,河南省,298.630104,240.244333,9.219825,forecast_share_based
2027-01-01,2027,1,CN-41,河南省,286.807245,213.999478,9.156094,forecast_share_based
2027-02-01,2027,2,CN-41,河南省,298.286125,204.889432,9.209693,forecast_share_based
2027-03-01,2027,3,CN-41,河南省,286.455788,194.360012,9.374243,forecast_share_based
2027-04-01,2027,4,CN-41,河南省,285.018962,177.899435,10.083285,forecast_share_based
2027-05-01,2027,5,CN-41,河南省,280.682187,181.250402,12.732470,forecast_share_based
2027-06-01,2027,6,CN-41,河南省,287.862530,192.863707,15.469367,forecast_share_based
2027-07-01,2027,7,CN-41,河南省,305.634477,219.626678,18.101022,forecast_share_based
2027-08-01,2027,8,CN-41,河南省,310.095521,227.978872,17.727520,forecast_share_based
2027-09-01,2027,9,CN-41,河南省,305.633000,193.485093,15.882138,forecast_share_based
2027-10-01,2027,10,CN-41,河南省,306.181212,180.445399,14.704095,forecast_share_based
2027-11-01,2027,11,CN-41,河南省,299.164519,198.857353,10.929873,forecast_share_based
2027-12-01,2027,12,CN-41,河南省,305.187408,234.407143,9.597776,forecast_share_based
2028-01-01,2028,1,CN-41,河南省,292.496473,207.650330,9.512496,forecast_share_based
2028-02-01,2028,2,CN-41,河南省,303.276777,198.810570,9.568181,forecast_share_based
2028-03-01,2028,3,CN-41,河南省,291.880325,188.593547,9.739136,forecast_share_based
2028-04-01,2028,4,CN-41,河南省,290.771992,172.621339,10.475777,forecast_share_based
2028-05-01,2028,5,CN-41,河南省,286.356835,175.872886,13.228082,forecast_share_based
2028-06-01,2028,6,CN-41,河南省,293.177857,187.141636,16.071513,forecast_share_based
2028-07-01,2028,7,CN-41,河南省,310.129498,213.110577,18.805605,forecast_share_based
2028-08-01,2028,8,CN-41,河南省,314.494643,221.214969,18.417565,forecast_share_based
2028-09-01,2028,9,CN-41,河南省,310.604965,187.744586,16.500351,forecast_share_based
2028-10-01,2028,10,CN-41,河南省,311.270157,175.091767,15.276452,forecast_share_based
2028-11-01,2028,11,CN-41,河南省,304.432599,192.957456,11.355319,forecast_share_based
2028-12-01,2028,12,CN-41,河南省,310.010536,227.452520,9.971370,forecast_share_based
2029-01-01,2029,1,CN-41,河南省,297.222636,200.292881,9.863328,forecast_share_based
2029-02-01,2029,2,CN-41,河南省,307.766325,191.766331,9.921067,forecast_share_based
2029-03-01,2029,3,CN-41,河南省,296.652879,181.911317,10.098327,forecast_share_based
2029-04-01,2029,4,CN-41,河南省,295.541179,166.505035,10.862136,forecast_share_based
2029-05-01,2029,5,CN-41,河南省,291.262257,169.641373,13.715949,forecast_share_based
2029-06-01,2029,6,CN-41,河南省,297.924643,180.510850,16.664249,forecast_share_based
2029-07-01,2029,7,CN-41,河南省,314.474200,205.559661,19.499178,forecast_share_based
2029-08-01,2029,8,CN-41,河南省,318.723361,213.376900,19.096826,forecast_share_based
2029-09-01,2029,9,CN-41,河南省,314.884446,181.092436,17.108904,forecast_share_based
2029-10-01,2029,10,CN-41,河南省,315.517765,168.887930,15.839866,forecast_share_based
2029-11-01,2029,11,CN-41,河南省,308.858763,186.120604,11.774116,forecast_share_based
2029-12-01,2029,12,CN-41,河南省,314.323279,219.393442,10.339126,forecast_share_based
2030-01-01,2030,1,CN-41,河南省,301.355198,191.972676,10.208545,forecast_share_based
2030-02-01,2030,2,CN-41,河南省,311.612408,183.800321,10.268305,forecast_share_based
2030-03-01,2030,3,CN-41,河南省,300.797301,174.354686,10.451769,forecast_share_based
2030-04-01,2030,4,CN-41,河南省,299.718858,159.588384,11.242312,forecast_share_based
2030-05-01,2030,5,CN-41,河南省,295.551863,162.594437,14.196008,forecast_share_based
2030-06-01,2030,6,CN-41,河南省,302.034211,173.012394,17.247499,forecast_share_based
2030-07-01,2030,7,CN-41,河南省,318.137413,197.020673,20.181650,forecast_share_based
2030-08-01,2030,8,CN-41,河南省,322.273344,204.513182,19.765216,forecast_share_based
2030-09-01,2030,9,CN-41,河南省,318.542548,173.569821,17.707716,forecast_share_based
2030-10-01,2030,10,CN-41,河南省,319.160562,161.872293,16.394262,forecast_share_based
2030-11-01,2030,11,CN-41,河南省,312.679352,178.389119,12.186211,forecast_share_based
2030-12-01,2030,12,CN-41,河南省,317.994401,210.279796,10.700996,forecast_share_based
2031-01-01,2031,1,CN-41,河南省,304.857610,182.732181,10.547945,forecast_share_based
2031-02-01,2031,2,CN-41,河南省,314.835163,174.953198,10.609692,forecast_share_based
2031-03-01,2031,3,CN-41,河南省,304.315324,165.962223,10.799255,forecast_share_based
2031-04-01,2031,4,CN-41,河南省,303.265946,151.906688,11.616081,forecast_share_based
2031-05-01,2031,5,CN-41,河南省,299.213042,154.768047,14.667979,forecast_share_based
2031-06-01,2031,6,CN-41,河南省,305.518544,164.684542,17.820921,forecast_share_based
2031-07-01,2031,7,CN-41,河南省,321.182336,187.537196,20.852623,forecast_share_based
2031-08-01,2031,8,CN-41,河南省,325.205258,194.669057,20.422344,forecast_share_based
2031-09-01,2031,9,CN-41,河南省,321.575758,165.215137,18.296439,forecast_share_based
2031-10-01,2031,10,CN-41,河南省,322.176712,154.080663,16.939317,forecast_share_based
2031-11-01,2031,11,CN-41,河南省,315.872555,169.802461,12.591362,forecast_share_based
2031-12-01,2031,12,CN-41,河南省,321.042802,200.158099,11.056769,forecast_share_based
2032-01-01,2032,1,CN-41,河南省,307.738257,172.614684,10.881343,forecast_share_based
2032-02-01,2032,2,CN-41,河南省,317.436694,165.266406,10.945042,forecast_share_based
2032-03-01,2032,3,CN-41,河南省,307.211097,156.773243,11.140597,forecast_share_based
2032-04-01,2032,4,CN-41,河南省,306.191112,143.495934,11.983241,forecast_share_based
2032-05-01,2032,5,CN-41,河南省,302.251533,146.198865,15.131602,forecast_share_based
2032-06-01,2032,6,CN-41,河南省,308.380654,155.566304,18.384203,forecast_share_based
2032-07-01,2032,7,CN-41,河南省,323.606300,177.153655,21.511730,forecast_share_based
2032-08-01,2032,8,CN-41,河南省,327.516710,183.890640,21.067851,forecast_share_based
2032-09-01,2032,9,CN-41,河南省,323.988790,156.067522,18.874751,forecast_share_based
2032-10-01,2032,10,CN-41,河南省,324.572956,145.549540,17.474733,forecast_share_based
2032-11-01,2032,11,CN-41,河南省,318.445116,160.400855,12.989348,forecast_share_based
2032-12-01,2032,12,CN-41,河南省,323.470716,189.075765,11.406250,forecast_share_based
2033-01-01,2033,1,CN-41,河南省,310.000515,161.663887,11.208551,forecast_share_based
2033-02-01,2033,2,CN-41,河南省,319.421061,154.781789,11.274165,forecast_share_based
2033-03-01,2033,3,CN-41,河南省,309.488464,146.827438,11.475600,forecast_share_based
2033-04-01,2033,4,CN-41,河南省,308.497701,134.392451,12.343583,forecast_share_based
2033-05-01,2033,5,CN-41,河南省,304.671008,136.923907,15.586617,forecast_share_based
2033-06-01,2033,6,CN-41,河南省,310.624510,145.697069,18.937025,forecast_share_based
2033-07-01,2033,7,CN-41,河南省,325.413890,165.914903,22.158599,forecast_share_based
2033-08-01,2033,8,CN-41,河南省,329.212252,172.224489,21.701372,forecast_share_based
2033-09-01,2033,9,CN-41,河南省,325.785412,146.166489,19.442324,forecast_share_based
2033-10-01,2033,10,CN-41,河南省,326.352837,136.315775,18.000207,forecast_share_based
2033-11-01,2033,11,CN-41,河南省,320.400583,150.224912,13.379944,forecast_share_based
2033-12-01,2033,12,CN-41,河南省,325.282186,177.080666,11.749241,forecast_share_based
2034-01-01,2034,1,CN-41,河南省,311.648277,149.923961,11.529378,forecast_share_based
2034-02-01,2034,2,CN-41,河南省,320.792075,143.541636,11.596870,forecast_share_based
2034-03-01,2034,3,CN-41,河南省,311.151268,136.164925,11.804071,forecast_share_based
2034-04-01,2034,4,CN-41,河南省,310.189611,124.632958,12.696898,forecast_share_based
2034-05-01,2034,5,CN-41,河南省,306.475334,126.980582,16.032759,forecast_share_based
2034-06-01,2034,6,CN-41,河南省,312.253940,135.116643,19.479067,forecast_share_based
2034-07-01,2034,7,CN-41,河南省,326.608853,153.866271,22.792853,forecast_share_based
2034-08-01,2034,8,CN-41,河南省,330.295631,159.717659,22.322539,forecast_share_based
2034-09-01,2034,9,CN-41,河南省,326.969462,135.551973,19.998829,forecast_share_based
2034-10-01,2034,10,CN-41,河南省,327.520218,126.416612,18.515434,forecast_share_based
2034-11-01,2034,11,CN-41,河南省,321.742823,139.315676,13.762924,forecast_share_based
2034-12-01,2034,12,CN-41,河南省,326.481019,164.221183,12.085544,forecast_share_based
2035-01-01,2035,1,CN-41,河南省,312.685345,137.439541,11.821139,forecast_share_based
2035-02-01,2035,2,CN-41,河南省,321.553540,131.588684,11.890339,forecast_share_based
2035-03-01,2035,3,CN-41,河南省,312.203316,124.826243,12.102783,forecast_share_based
2035-04-01,2035,4,CN-41,河南省,311.270645,114.254563,13.018204,forecast_share_based
2035-05-01,2035,5,CN-41,河南省,307.668320,116.406696,16.438482,forecast_share_based
2035-06-01,2035,6,CN-41,河南省,313.272753,123.865253,19.972002,forecast_share_based
2035-07-01,2035,7,CN-41,河南省,327.194994,141.053568,23.369646,forecast_share_based
2035-08-01,2035,8,CN-41,河南省,330.770648,146.417701,22.887430,forecast_share_based
2035-09-01,2035,9,CN-41,河南省,327.544734,124.264333,20.504917,forecast_share_based
2035-10-01,2035,10,CN-41,河南省,328.078889,115.889689,18.983984,forecast_share_based
2035-11-01,2035,11,CN-41,河南省,322.475631,127.714626,14.111207,forecast_share_based
2035-12-01,2035,12,CN-41,河南省,327.071013,150.546209,12.391380,forecast_share_based
2010-01-01,2010,1,CN-42,湖北省,191.874079,71.038842,112.435182,historical_disaggregated
2010-02-01,2010,2,CN-42,湖北省,130.913103,51.936995,45.501044,historical_disaggregated
2010-03-01,2010,3,CN-42,湖北省,163.623169,65.130212,59.361362,historical_disaggregated
2010-04-01,2010,4,CN-42,湖北省,161.044629,62.448645,72.836671,historical_disaggregated
2010-05-01,2010,5,CN-42,湖北省,165.332483,61.206133,97.774744,historical_disaggregated
2010-06-01,2010,6,CN-42,湖北省,168.338352,59.111936,123.167826,historical_disaggregated
2010-07-01,2010,7,CN-42,湖北省,183.382263,63.460728,144.693320,historical_disaggregated
2010-08-01,2010,8,CN-42,湖北省,189.544536,66.670926,143.940803,historical_disaggregated
2010-09-01,2010,9,CN-42,湖北省,169.304697,58.757255,132.215534,historical_disaggregated
2010-10-01,2010,10,CN-42,湖北省,161.646774,57.892015,110.305031,historical_disaggregated
2010-11-01,2010,11,CN-42,湖北省,167.697359,63.017942,88.762037,historical_disaggregated
2010-12-01,2010,12,CN-42,湖北省,178.594239,68.697350,82.654397,historical_disaggregated
2011-01-01,2011,1,CN-42,湖北省,170.906598,76.593636,82.804424,historical_disaggregated
2011-02-01,2011,2,CN-42,湖北省,137.262974,62.533962,54.185924,historical_disaggregated
2011-03-01,2011,3,CN-42,湖北省,169.546864,77.033071,68.540032,historical_disaggregated
2011-04-01,2011,4,CN-42,湖北省,162.185270,73.172361,70.105329,historical_disaggregated
2011-05-01,2011,5,CN-42,湖北省,167.125462,73.567965,85.158825,historical_disaggregated
2011-06-01,2011,6,CN-42,湖北省,175.660131,74.533142,110.586577,historical_disaggregated
2011-07-01,2011,7,CN-42,湖北省,188.200959,80.836585,116.281594,historical_disaggregated
2011-08-01,2011,8,CN-42,湖北省,188.594935,82.402317,109.254409,historical_disaggregated
2011-09-01,2011,9,CN-42,湖北省,170.897006,74.983558,94.667172,historical_disaggregated
2011-10-01,2011,10,CN-42,湖北省,161.149423,71.263455,83.460311,historical_disaggregated
2011-11-01,2011,11,CN-42,湖北省,164.363204,73.000774,82.178099,historical_disaggregated
2011-12-01,2011,12,CN-42,湖北省,178.754391,81.625409,73.618921,historical_disaggregated
2012-01-01,2012,1,CN-42,湖北省,167.526084,61.142614,82.316514,historical_disaggregated
2012-02-01,2012,2,CN-42,湖北省,167.011555,61.846668,59.710208,historical_disaggregated
2012-03-01,2012,3,CN-42,湖北省,185.396948,67.701624,73.237193,historical_disaggregated
2012-04-01,2012,4,CN-42,湖北省,167.755994,59.947444,77.704822,historical_disaggregated
2012-05-01,2012,5,CN-42,湖北省,175.872638,59.271116,117.984392,historical_disaggregated
2012-06-01,2012,6,CN-42,湖北省,177.469798,58.065915,133.461533,historical_disaggregated
2012-07-01,2012,7,CN-42,湖北省,196.315390,63.213086,162.447931,historical_disaggregated
2012-08-01,2012,8,CN-42,湖北省,197.289928,63.069563,167.447420,historical_disaggregated
2012-09-01,2012,9,CN-42,湖北省,176.287719,56.056591,149.399620,historical_disaggregated
2012-10-01,2012,10,CN-42,湖北省,175.854591,57.525245,131.369548,historical_disaggregated
2012-11-01,2012,11,CN-42,湖北省,180.943848,62.788415,100.840754,historical_disaggregated
2012-12-01,2012,12,CN-42,湖北省,195.232569,69.878064,88.838435,historical_disaggregated
2013-01-01,2013,1,CN-42,湖北省,165.583010,80.391479,58.228236,historical_disaggregated
2013-02-01,2013,2,CN-42,湖北省,162.317271,80.520213,59.296217,historical_disaggregated
2013-03-01,2013,3,CN-42,湖北省,172.760833,84.842084,62.455643,historical_disaggregated
2013-04-01,2013,4,CN-42,湖北省,164.527066,79.562155,65.684305,historical_disaggregated
2013-05-01,2013,5,CN-42,湖北省,169.045547,78.330572,85.775205,historical_disaggregated
2013-06-01,2013,6,CN-42,湖北省,175.162177,77.938487,106.506610,historical_disaggregated
2013-07-01,2013,7,CN-42,湖北省,197.482730,90.227852,111.643710,historical_disaggregated
2013-08-01,2013,8,CN-42,湖北省,205.411696,95.041127,110.022844,historical_disaggregated
2013-09-01,2013,9,CN-42,湖北省,177.542926,79.954241,102.349872,historical_disaggregated
2013-10-01,2013,10,CN-42,湖北省,177.328741,81.719830,90.755448,historical_disaggregated
2013-11-01,2013,11,CN-42,湖北省,180.895746,86.242047,76.991155,historical_disaggregated
2013-12-01,2013,12,CN-42,湖北省,196.869008,96.421846,71.043621,historical_disaggregated
2014-01-01,2014,1,CN-42,湖北省,189.584351,83.153739,67.959847,historical_disaggregated
2014-02-01,2014,2,CN-42,湖北省,161.655056,71.100281,55.341685,historical_disaggregated
2014-03-01,2014,3,CN-42,湖北省,190.923830,82.775436,70.767385,historical_disaggregated
2014-04-01,2014,4,CN-42,湖北省,179.222224,75.216126,82.124623,historical_disaggregated
2014-05-01,2014,5,CN-42,湖北省,186.209453,75.013310,98.067163,historical_disaggregated
2014-06-01,2014,6,CN-42,湖北省,193.158732,76.289729,115.904784,historical_disaggregated
2014-07-01,2014,7,CN-42,湖北省,212.859598,80.764911,150.029506,historical_disaggregated
2014-08-01,2014,8,CN-42,湖北省,209.123518,77.779987,156.085816,historical_disaggregated
2014-09-01,2014,9,CN-42,湖北省,191.514182,69.365322,151.619785,historical_disaggregated
2014-10-01,2014,10,CN-42,湖北省,187.495576,70.688036,128.176432,historical_disaggregated
2014-11-01,2014,11,CN-42,湖北省,189.216028,76.155253,98.849049,historical_disaggregated
2014-12-01,2014,12,CN-42,湖北省,206.715728,87.735613,78.983823,historical_disaggregated
2015-01-01,2015,1,CN-42,湖北省,181.619199,84.082383,61.494309,historical_disaggregated
2015-02-01,2015,2,CN-42,湖北省,147.130076,66.113335,55.453165,historical_disaggregated
2015-03-01,2015,3,CN-42,湖北省,181.626460,79.336910,79.489138,historical_disaggregated
2015-04-01,2015,4,CN-42,湖北省,179.198385,77.336019,82.509795,historical_disaggregated
2015-05-01,2015,5,CN-42,湖北省,183.704216,78.125486,90.149591,historical_disaggregated
2015-06-01,2015,6,CN-42,湖北省,191.077027,76.303813,120.873324,historical_disaggregated
2015-07-01,2015,7,CN-42,湖北省,204.940813,82.977987,129.100797,historical_disaggregated
2015-08-01,2015,8,CN-42,湖北省,207.586327,85.704824,122.941946,historical_disaggregated
2015-09-01,2015,9,CN-42,湖北省,183.124377,71.367375,126.291703,historical_disaggregated
2015-10-01,2015,10,CN-42,湖北省,179.327238,70.489433,116.912384,historical_disaggregated
2015-11-01,2015,11,CN-42,湖北省,187.658394,80.121840,91.230916,historical_disaggregated
2015-12-01,2015,12,CN-42,湖北省,197.721014,87.474320,79.630180,historical_disaggregated
2016-01-01,2016,1,CN-42,湖北省,183.954123,80.520769,75.685043,historical_disaggregated
2016-02-01,2016,2,CN-42,湖北省,177.226651,77.665063,76.075498,historical_disaggregated
2016-03-01,2016,3,CN-42,湖北省,192.865635,83.433223,88.352417,historical_disaggregated
2016-04-01,2016,4,CN-42,湖北省,179.373758,75.357710,92.052485,historical_disaggregated
2016-05-01,2016,5,CN-42,湖北省,187.098392,75.603810,110.155652,historical_disaggregated
2016-06-01,2016,6,CN-42,湖北省,198.075929,79.192042,125.911262,historical_disaggregated
2016-07-01,2016,7,CN-42,湖北省,222.218438,89.082646,146.170410,historical_disaggregated
2016-08-01,2016,8,CN-42,湖北省,226.702278,94.791633,130.767252,historical_disaggregated
2016-09-01,2016,9,CN-42,湖北省,198.273686,82.755109,112.562446,historical_disaggregated
2016-10-01,2016,10,CN-42,湖北省,196.780418,81.449282,109.358873,historical_disaggregated
2016-11-01,2016,11,CN-42,湖北省,203.169183,86.988177,94.997877,historical_disaggregated
2016-12-01,2016,12,CN-42,湖北省,215.066896,97.040852,76.899018,historical_disaggregated
2017-01-01,2017,1,CN-42,湖北省,205.124189,90.455988,77.248158,historical_disaggregated
2017-02-01,2017,2,CN-42,湖北省,204.644718,88.724095,84.482515,historical_disaggregated
2017-03-01,2017,3,CN-42,湖北省,208.140932,88.608638,91.388723,historical_disaggregated
2017-04-01,2017,4,CN-42,湖北省,191.965303,78.789375,93.684380,historical_disaggregated
2017-05-01,2017,5,CN-42,湖北省,199.205477,79.477332,111.637759,historical_disaggregated
2017-06-01,2017,6,CN-42,湖北省,209.514069,82.991169,131.601256,historical_disaggregated
2017-07-01,2017,7,CN-42,湖北省,243.516314,96.962480,157.066603,historical_disaggregated
2017-08-01,2017,8,CN-42,湖北省,239.413011,96.418865,147.174330,historical_disaggregated
2017-09-01,2017,9,CN-42,湖北省,210.182517,81.044853,141.367692,historical_disaggregated
2017-10-01,2017,10,CN-42,湖北省,202.873886,77.740651,135.923781,historical_disaggregated
2017-11-01,2017,11,CN-42,湖北省,209.244274,84.169527,110.016385,historical_disaggregated
2017-12-01,2017,12,CN-42,湖北省,229.470858,98.813790,92.738583,historical_disaggregated
2018-01-01,2018,1,CN-42,湖北省,223.739226,105.500808,84.738869,historical_disaggregated
2018-02-01,2018,2,CN-42,湖北省,219.205617,102.719792,82.916066,historical_disaggregated
2018-03-01,2018,3,CN-42,湖北省,210.675584,97.621597,79.926106,historical_disaggregated
2018-04-01,2018,4,CN-42,湖北省,203.673533,91.968858,84.388806,historical_disaggregated
2018-05-01,2018,5,CN-42,湖北省,217.051596,95.291256,111.069270,historical_disaggregated
2018-06-01,2018,6,CN-42,湖北省,221.330184,95.752245,128.074062,historical_disaggregated
2018-07-01,2018,7,CN-42,湖北省,255.207986,110.196689,155.270919,historical_disaggregated
2018-08-01,2018,8,CN-42,湖北省,255.395398,111.819909,152.866042,historical_disaggregated
2018-09-01,2018,9,CN-42,湖北省,218.638622,92.031915,137.513407,historical_disaggregated
2018-10-01,2018,10,CN-42,湖北省,212.541734,88.196624,134.822495,historical_disaggregated
2018-11-01,2018,11,CN-42,湖北省,221.027134,98.432552,105.732349,historical_disaggregated
2018-12-01,2018,12,CN-42,湖北省,247.221023,116.052916,86.274982,historical_disaggregated
2019-01-01,2019,1,CN-42,湖北省,234.311602,127.046830,73.807032,historical_disaggregated
2019-02-01,2019,2,CN-42,湖北省,222.696804,118.916376,73.006891,historical_disaggregated
2019-03-01,2019,3,CN-42,湖北省,224.584510,117.134908,84.108067,historical_disaggregated
2019-04-01,2019,4,CN-42,湖北省,214.427184,109.431375,86.249566,historical_disaggregated
2019-05-01,2019,5,CN-42,湖北省,220.292182,107.865736,106.639043,historical_disaggregated
2019-06-01,2019,6,CN-42,湖北省,229.944992,114.097316,118.186144,historical_disaggregated
2019-07-01,2019,7,CN-42,湖北省,259.080792,128.477239,142.967775,historical_disaggregated
2019-08-01,2019,8,CN-42,湖北省,263.388885,133.151665,134.666186,historical_disaggregated
2019-09-01,2019,9,CN-42,湖北省,232.881433,116.850424,117.501549,historical_disaggregated
2019-10-01,2019,10,CN-42,湖北省,225.226980,111.778973,111.748770,historical_disaggregated
2019-11-01,2019,11,CN-42,湖北省,232.148308,121.790345,85.323718,historical_disaggregated
2019-12-01,2019,12,CN-42,湖北省,257.941689,143.095419,71.467196,historical_disaggregated
2020-01-01,2020,1,CN-42,湖北省,248.370289,112.122169,84.461999,historical_disaggregated
2020-02-01,2020,2,CN-42,湖北省,245.527356,108.155607,90.264246,historical_disaggregated
2020-03-01,2020,3,CN-42,湖北省,214.200996,89.294570,92.794456,historical_disaggregated
2020-04-01,2020,4,CN-42,湖北省,214.883325,91.232547,92.058471,historical_disaggregated
2020-05-01,2020,5,CN-42,湖北省,229.991491,97.107566,104.242713,historical_disaggregated
2020-06-01,2020,6,CN-42,湖北省,244.401821,99.135897,147.716765,historical_disaggregated
2020-07-01,2020,7,CN-42,湖北省,263.673746,105.466892,177.836254,historical_disaggregated
2020-08-01,2020,8,CN-42,湖北省,280.619549,116.723267,171.357768,historical_disaggregated
2020-09-01,2020,9,CN-42,湖北省,244.832153,96.842130,168.309589,historical_disaggregated
2020-10-01,2020,10,CN-42,湖北省,236.275899,91.516943,164.009522,historical_disaggregated
2020-11-01,2020,11,CN-42,湖北省,248.844715,107.803467,111.410505,historical_disaggregated
2020-12-01,2020,12,CN-42,湖北省,282.127652,129.481048,92.875777,historical_disaggregated
2021-01-01,2021,1,CN-42,湖北省,249.253114,123.303170,85.432388,historical_disaggregated
2021-02-01,2021,2,CN-42,湖北省,245.106348,118.254263,87.053037,historical_disaggregated
2021-03-01,2021,3,CN-42,湖北省,253.806806,125.916227,79.956441,historical_disaggregated
2021-04-01,2021,4,CN-42,湖北省,240.346828,114.838846,92.675015,historical_disaggregated
2021-05-01,2021,5,CN-42,湖北省,249.925826,114.596704,114.152122,historical_disaggregated
2021-06-01,2021,6,CN-42,湖北省,264.666604,122.364672,136.317612,historical_disaggregated
2021-07-01,2021,7,CN-42,湖北省,292.662895,133.210977,169.828328,historical_disaggregated
2021-08-01,2021,8,CN-42,湖北省,284.843069,131.358470,163.616785,historical_disaggregated
2021-09-01,2021,9,CN-42,湖北省,260.449993,114.946320,168.223766,historical_disaggregated
2021-10-01,2021,10,CN-42,湖北省,246.650526,108.394883,142.538834,historical_disaggregated
2021-11-01,2021,11,CN-42,湖北省,252.317682,118.090375,107.589389,historical_disaggregated
